operationType,recordedAtNanos,latencyNanos,quorumCheckOnRead,leaseEnabled,deferCommitEnabled,inheritLeaseEnabled
read,1738554516753741166,1150757,False,True,True,True
read,1738554516754892143,713513,False,True,True,True
read,1738554516755605851,569743,False,True,True,True
read,1738554516756175708,571406,False,True,True,True
read,1738554516756747367,667295,False,True,True,True
read,1738554516757414736,1392064,False,True,True,True
read,1738554516758807016,1246928,False,True,True,True
read,1738554516760054366,640212,False,True,True,True
read,1738554516760694666,698825,False,True,True,True
read,1738554516761393588,1053049,False,True,True,True
read,1738554516762446833,1018421,False,True,True,True
read,1738554516763465344,540781,False,True,True,True
read,1738554516764006284,494303,False,True,True,True
read,1738554516764500809,664275,False,True,True,True
read,1738554516765165242,1108438,False,True,True,True
read,1738554516766273866,1128092,False,True,True,True
read,1738554516767402353,671372,False,True,True,True
read,1738554516768073975,890921,False,True,True,True
read,1738554516768965228,1060607,False,True,True,True
read,1738554516770025987,707920,False,True,True,True
read,1738554516770734033,713019,False,True,True,True
read,1738554516771447215,578164,False,True,True,True
read,1738554516772025494,696813,False,True,True,True
read,1738554516772722467,1584316,False,True,True,True
read,1738554516774306974,1909708,False,True,True,True
read,1738554516776217070,2312769,False,True,True,True
read,1738554516778530075,697177,False,True,True,True
read,1738554516779227357,613001,False,True,True,True
read,1738554516779840475,1769707,False,True,True,True
read,1738554516781610469,1748463,False,True,True,True
read,1738554516783359221,1174757,False,True,True,True
read,1738554516784534139,590769,False,True,True,True
read,1738554516785125056,401160,False,True,True,True
read,1738554516785526321,437114,False,True,True,True
read,1738554516785963742,649272,False,True,True,True
read,1738554516786613111,792482,False,True,True,True
read,1738554516787405743,829891,False,True,True,True
read,1738554516788235735,456177,False,True,True,True
read,1738554516788692096,602351,False,True,True,True
read,1738554516789294655,1378412,False,True,True,True
read,1738554516790673288,1065193,False,True,True,True
read,1738554516791738612,777160,False,True,True,True
read,1738554516792515961,934696,False,True,True,True
read,1738554516793450836,1138060,False,True,True,True
read,1738554516794589051,858669,False,True,True,True
read,1738554516795447965,767038,False,True,True,True
read,1738554516796215229,675238,False,True,True,True
read,1738554516796890607,1607596,False,True,True,True
read,1738554516798498587,1145850,False,True,True,True
read,1738554516799644784,568499,False,True,True,True
read,1738554516800213486,1144271,False,True,True,True
read,1738554516801357845,832791,False,True,True,True
read,1738554516802190790,962049,False,True,True,True
read,1738554516803152999,825081,False,True,True,True
read,1738554516803978262,605951,False,True,True,True
read,1738554516804584364,2616494,False,True,True,True
read,1738554516807200979,495644,False,True,True,True
read,1738554516807696794,761974,False,True,True,True
read,1738554516808458977,543162,False,True,True,True
read,1738554516809002278,1033526,False,True,True,True
read,1738554516810036020,721823,False,True,True,True
read,1738554516810758151,1352085,False,True,True,True
read,1738554516812110425,551052,False,True,True,True
read,1738554516812663267,421689,False,True,True,True
read,1738554516813085085,501937,False,True,True,True
read,1738554516813587213,332716,False,True,True,True
read,1738554516813920089,1982620,False,True,True,True
read,1738554516815902950,1962619,False,True,True,True
read,1738554516817865729,709861,False,True,True,True
read,1738554516818575801,1401880,False,True,True,True
read,1738554516819977835,921050,False,True,True,True
read,1738554516820899039,547404,False,True,True,True
read,1738554516821446829,732625,False,True,True,True
read,1738554516822179601,3339867,False,True,True,True
read,1738554516825519594,404958,False,True,True,True
read,1738554516825924678,626425,False,True,True,True
read,1738554516826551263,516877,False,True,True,True
read,1738554516827068262,641162,False,True,True,True
read,1738554516827709896,766061,False,True,True,True
read,1738554516828476088,775548,False,True,True,True
read,1738554516829251763,1023881,False,True,True,True
read,1738554516830275777,854689,False,True,True,True
read,1738554516831130652,2123322,False,True,True,True
read,1738554516833254107,497176,False,True,True,True
read,1738554516833751403,1082262,False,True,True,True
read,1738554516834833783,846538,False,True,True,True
read,1738554516835680602,349854,False,True,True,True
read,1738554516836030584,1102614,False,True,True,True
read,1738554516837133297,1053967,False,True,True,True
read,1738554516838187409,751170,False,True,True,True
read,1738554516838938783,691752,False,True,True,True
read,1738554516839630835,1471092,False,True,True,True
read,1738554516841102227,479857,False,True,True,True
read,1738554516841582232,943735,False,True,True,True
read,1738554516842526163,746028,False,True,True,True
read,1738554516843272333,909795,False,True,True,True
read,1738554516844182288,842154,False,True,True,True
read,1738554516845024566,751415,False,True,True,True
read,1738554516845776205,859425,False,True,True,True
read,1738554516846635866,579061,False,True,True,True
read,1738554516847215121,1687920,False,True,True,True
read,1738554516848903279,1025768,False,True,True,True
read,1738554516849929256,792842,False,True,True,True
read,1738554516850722222,1123683,False,True,True,True
read,1738554516851846086,923812,False,True,True,True
read,1738554516852770035,687301,False,True,True,True
read,1738554516853457547,706896,False,True,True,True
read,1738554516854164718,602118,False,True,True,True
read,1738554516854766963,661115,False,True,True,True
read,1738554516855428222,2750773,False,True,True,True
read,1738554516858179391,824758,False,True,True,True
read,1738554516859004319,1057730,False,True,True,True
read,1738554516860062201,1256280,False,True,True,True
read,1738554516861318616,514894,False,True,True,True
read,1738554516861833951,203340,False,True,True,True
read,1738554516862037473,699060,False,True,True,True
read,1738554516862736828,718720,False,True,True,True
read,1738554516863455689,734823,False,True,True,True
read,1738554516864190670,480314,False,True,True,True
read,1738554516864671124,476877,False,True,True,True
read,1738554516865148132,627361,False,True,True,True
read,1738554516865775684,1351828,False,True,True,True
read,1738554516867127852,1071602,False,True,True,True
read,1738554516868199737,572372,False,True,True,True
read,1738554516868772310,746442,False,True,True,True
read,1738554516869518898,906204,False,True,True,True
read,1738554516870425379,1392619,False,True,True,True
read,1738554516871818192,1011262,False,True,True,True
read,1738554516872829592,789697,False,True,True,True
read,1738554516873619447,1121513,False,True,True,True
read,1738554516874741278,517185,False,True,True,True
read,1738554516875258612,1047707,False,True,True,True
read,1738554516876306557,439661,False,True,True,True
read,1738554516876746339,580615,False,True,True,True
read,1738554516877327419,1265977,False,True,True,True
read,1738554516878593600,403028,False,True,True,True
read,1738554516878996747,522235,False,True,True,True
read,1738554516879519117,1048002,False,True,True,True
read,1738554516880567272,530100,False,True,True,True
read,1738554516881097480,1424513,False,True,True,True
read,1738554516882522118,1154246,False,True,True,True
read,1738554516883676574,1197040,False,True,True,True
read,1738554516884873851,1473322,False,True,True,True
read,1738554516886347502,1325391,False,True,True,True
read,1738554516887673039,728717,False,True,True,True
read,1738554516888401892,892340,False,True,True,True
read,1738554516889294470,492406,False,True,True,True
read,1738554516889787085,1057960,False,True,True,True
read,1738554516890845171,591497,False,True,True,True
read,1738554516891436809,191889,False,True,True,True
read,1738554516891628820,526823,False,True,True,True
read,1738554516892155870,1085739,False,True,True,True
read,1738554516893251968,1580044,False,True,True,True
read,1738554516894832270,552262,False,True,True,True
read,1738554516895384625,569890,False,True,True,True
read,1738554516895954678,2017808,False,True,True,True
read,1738554516897972637,793739,False,True,True,True
read,1738554516898766502,600066,False,True,True,True
read,1738554516899366673,491856,False,True,True,True
read,1738554516899858701,1479034,False,True,True,True
read,1738554516901337868,980333,False,True,True,True
read,1738554516902318423,908630,False,True,True,True
read,1738554516903227158,1234709,False,True,True,True
read,1738554516904462096,921687,False,True,True,True
read,1738554516905383920,550689,False,True,True,True
read,1738554516905934922,489354,False,True,True,True
read,1738554516906424425,520792,False,True,True,True
read,1738554516906945326,497018,False,True,True,True
read,1738554516907442443,1241091,False,True,True,True
read,1738554516908683642,456321,False,True,True,True
read,1738554516909140205,951268,False,True,True,True
read,1738554516910091720,572755,False,True,True,True
read,1738554516910664570,527936,False,True,True,True
read,1738554516911192644,1632440,False,True,True,True
read,1738554516912825284,1211080,False,True,True,True
read,1738554516914036536,541436,False,True,True,True
read,1738554516914578082,592853,False,True,True,True
read,1738554516915171064,1580114,False,True,True,True
read,1738554516916751444,698807,False,True,True,True
read,1738554516917450660,679886,False,True,True,True
read,1738554516918130670,773297,False,True,True,True
read,1738554516918904101,1425743,False,True,True,True
read,1738554516920330087,623765,False,True,True,True
read,1738554516920954015,991267,False,True,True,True
read,1738554516921945402,566578,False,True,True,True
read,1738554516922512087,1297371,False,True,True,True
read,1738554516923809732,2307253,False,True,True,True
read,1738554516926117195,1414439,False,True,True,True
read,1738554516927531863,1028122,False,True,True,True
read,1738554516928560242,612649,False,True,True,True
read,1738554516929173094,620664,False,True,True,True
